,a1,a2,a3,g1,g2,g3,y
15641,0.5777313,11.80447,0.6913483,-2.153802,-0.7216532,0.3398996,3
15642,1.5669,11.11311,0.8168442,-2.471442,-0.5291723,0.5031474,3
15643,4.411759,14.10656,0.8633596,-3.116578,-0.6603364,0.8800793,3
15644,2.7681,14.81206,-0.01394862,-3.422458,-1.407752,0.7473464,3
15645,5.685209,18.13347,-3.283757,-3.762561,-1.696668,0.8004883,3
15646,6.914796,20.59338,-1.680028,-4.14356,-2.998033,0.2219181,3
15647,-13.04683,16.35084,16.15894,-4.051532,-3.875704,0.6574253,3
15648,-12.33193,20.19732,13.84481,-3.53927,-0.9435794,1.299489,3
15649,1.023538,3.995854,15.56694,-1.418106,1.890005,0.9340191,3
15650,9.871575,1.454912,18.79871,-1.577227,2.907959,0.4150178,3
15651,8.500405,14.14419,9.001696,-0.134508,0.5713692,-0.006829556,3
15652,-0.09040466,8.96538,11.30137,1.709292,0.07704151,-0.6194046,3
15653,-2.020681,3.116338,10.90742,3.13412,1.105649,-0.508926,3
15654,0.2545412,1.633062,11.58894,4.230232,2.034149,-0.3928969,3
15655,3.825567,1.508401,10.16595,5.583955,2.219811,-0.33846,3
15656,4.287298,0.1538521,11.05081,6.405296,1.867273,-0.2972246,3
15657,4.255903,-1.065645,12.09332,7.236349,1.335153,-0.1298629,3
15658,3.19651,-0.813979,12.99078,7.861708,1.089004,-0.1502819,3
15659,1.685868,3.092155,19.37085,8.806392,1.509539,-0.1541294,3
15660,7.186975,4.026522,12.68744,8.796563,1.995781,-0.07158942,3
15661,-0.8664765,10.48062,10.81224,7.738779,0.8620935,-0.08345966,3
15662,9.250302,2.876201,3.336601,5.793507,1.037115,-0.5465653,3
15663,2.645255,-20.80231,-15.48033,0.4382466,-3.31318,-1.272007,3
15664,-18.7671,-3.394178,6.88271,-3.097915,-3.274718,-1.045747,3
15665,-13.23936,3.362601,16.6689,-5.494891,1.07101,1.060055,3
15666,6.478033,38.87929,-6.573573,-2.753859,3.318289,0.5123538,3
15667,-3.563578,-1.207402,-0.7539881,-0.9872879,3.38974,0.9253775,3
15668,17.71142,2.61332,12.30313,-4.12764,4.119354,1.541908,3
15669,9.556553,9.491606,14.02509,-3.391047,2.383879,0.1293907,3
15670,7.213868,17.31683,13.66329,-2.954281,0.4861964,-0.4290692,3
15671,4.321929,5.344635,11.26068,-1.843698,-1.884257,-0.9061934,3
15672,-1.429819,9.232507,9.088793,-1.61909,-2.453992,-0.4673,3
15673,-7.238265,8.939871,7.569521,-1.208692,-1.232315,-0.1052996,3
15674,-3.913065,8.900976,6.605245,-1.154694,0.5931193,0.1141181,3
15675,6.963983,9.55588,3.818142,-0.9086513,0.5428439,0.06815158,3
15676,8.801328,9.453456,2.83728,-0.863888,-0.9003197,-0.2457085,3
15677,-3.151945,8.632695,3.796423,-0.8370287,-2.0301,-0.354434,3
15678,-4.676358,8.491705,3.093179,-0.9203938,-1.128896,-0.1262936,3
15679,0.1731924,8.690261,1.864951,-1.112801,-0.4097706,0.06295034,3
15680,1.846337,8.311589,0.7957946,-1.234669,-0.7208965,0.03400004,3
15681,-1.866905,7.779935,1.834169,-1.430267,-0.9065517,0.05882798,3
15682,-1.104744,8.929302,2.187712,-1.696934,-0.5344066,0.2070729,3
15683,1.828044,10.90222,1.919348,-2.002643,-0.7649958,0.2402573,3
15684,2.616647,12.06766,0.7427362,-2.243505,-0.8596976,0.2949947,3
15685,1.853756,11.07552,0.7704385,-2.625697,-0.7834459,0.5892249,3
15686,3.756193,13.78204,0.333171,-3.138054,-0.7678288,0.8870952,3
15687,1.89508,17.27421,-1.268682,-3.714399,-1.785358,0.7739574,3
15688,5.656998,20.99739,-2.885179,-4.172016,-2.379538,0.6290706,3
15689,-5.654377,19.11598,10.26333,-4.07479,-4.459361,0.2375439,3
15690,-16.47213,19.72738,18.04436,-3.649705,-2.927529,1.127589,3
15691,-10.94561,12.56017,14.27045,-2.101641,1.422504,1.427256,3
15692,4.057902,4.370597,17.71915,-1.416764,3.287589,0.8021219,3
15693,14.22373,9.984777,10.41324,-0.9876511,1.791658,0.3498238,3
15694,5.146236,11.56292,9.343224,0.8608864,0.2175839,-0.2641734,3
15695,-2.082207,4.073195,11.41386,2.698841,0.7043186,-0.553119,3
15696,-0.7611605,2.249991,10.74,3.601232,1.467693,-0.3980526,3
15697,1.644585,1.211024,10.66733,4.999584,2.188468,-0.4273057,3
15698,3.700482,1.076325,9.979639,5.853039,2.096444,-0.3340549,3
15699,3.608995,-0.5242709,11.17349,6.877401,1.58875,-0.1733963,3
15700,2.758554,-0.7449796,12.50075,7.419027,1.512022,-0.0653184,3
15701,1.97649,0.9362022,16.19933,8.185493,1.681402,-0.002937395,3
15702,3.343428,3.444261,18.16456,8.930045,2.20332,0.1394213,3
15703,7.323128,5.90749,11.37346,8.515501,1.404033,0.3816466,3
15704,2.217391,9.852999,8.771275,7.520813,1.032405,0.3887873,3
15705,14.67327,-14.65281,-3.221127,4.093814,0.3008573,-0.6987524,3
15706,0.8515538,-17.48451,-14.80535,-0.4476816,-2.82568,-0.8206184,3
15707,-20.76264,-1.992947,9.20213,-4.350255,-1.723904,-0.3491668,3
15708,-5.904923,20.71386,8.781732,-5.426309,1.846863,1.198987,3
15709,4.960627,36.54736,-1.710297,-0.6805566,3.184178,-0.09340458,3
15710,9.086521,-13.79319,4.250961,-2.812697,2.654029,0.8679608,3
15711,8.511859,-1.423733,10.18632,-3.196369,1.251865,0.2279147,3
15712,3.414551,10.15406,11.8016,-3.052112,0.2691515,-0.3523122,3
15713,-1.489193,13.76099,13.68112,-2.506696,-1.099761,-0.6420209,3
15714,-0.2595341,7.969375,11.70458,-1.850371,-1.501568,-0.6871475,3
15715,-1.268353,9.69353,7.538902,-1.482719,-1.347607,0.04601382,3
15716,-4.223983,9.435171,7.126193,-1.206041,-0.5487699,0.1587777,3
15717,2.451256,9.109982,5.759684,-1.039408,0.7177968,0.2358749,3
15718,7.164634,9.226509,4.453091,-0.9351285,0.3108522,0.1528682,3
15719,6.423824,9.271989,2.826189,-0.8056557,-2.183006,-0.3950577,3
15720,-1.571132,8.534853,3.393205,-0.8252785,-2.518907,-0.4024574,3
15721,-5.874544,8.927964,3.68552,-0.8825053,-1.312248,-0.002294792,3
15722,-1.524604,9.191961,2.76696,-0.992701,-0.5510914,0.1667913,3
15723,1.989485,8.40278,0.496511,-1.125083,-1.104284,0.1627831,3
15724,-2.099742,7.987783,0.8602507,-1.26024,-1.128567,0.2195916,3
15725,1.185677,11.07755,1.070938,-1.649065,-0.4535878,0.5375218,3
15726,1.71467,10.67652,0.6840969,-1.775707,-0.5501247,0.5470826,3
15727,2.784253,12.49437,-1.237155,-2.478063,-0.8554461,0.8388565,3
15728,1.988355,12.92203,-0.8616453,-2.653317,-0.8091241,1.040609,3
15729,5.359604,15.50416,-4.047133,-3.502829,-1.048379,1.249153,3
15730,3.249767,19.60553,-2.137237,-3.904142,-1.655949,1.120892,3
15731,3.619056,23.18129,-3.825202,-4.240311,-2.84284,0.6575665,3
15732,-12.03425,17.68727,15.35918,-4.223273,-4.177086,0.3393942,3
15733,-14.03315,16.70437,17.57918,-3.706833,-1.315319,1.165115,3
15734,0.5245583,9.59051,15.62139,-2.236393,1.964137,1.144144,3
15735,12.2895,3.943771,16.99102,-1.544151,2.70643,-0.0267918,3
15736,5.01091,10.52991,9.260504,-1.114778,1.250629,-0.2279089,3
15737,-5.393667,5.183303,11.80937,0.9733414,-0.1685423,-0.9679225,3
15738,-5.159072,2.825661,11.60132,2.302073,0.8665642,-1.149913,3
15739,-0.1914236,1.588882,11.47656,3.703374,2.814796,-0.7259893,3
15740,2.638626,1.295685,11.24457,4.758297,3.47922,-0.6134436,3
15741,5.841944,0.7209242,10.93531,6.075673,3.224804,-0.5011634,3
15742,7.236378,-0.4375469,11.74479,6.697737,2.649874,-0.4228848,3
15743,4.428979,2.392387,13.67855,7.548199,1.626094,-0.4000641,3
15744,1.966746,4.972022,18.72446,8.288754,1.179043,-0.5458528,3
15745,5.055672,1.799206,12.42542,8.758092,2.27124,-0.4987006,3
15746,3.890041,8.833225,8.225686,7.753993,2.017923,-0.1997207,3
15747,11.82312,2.936655,2.423109,6.269143,1.587785,-0.4328632,3
15748,8.687359,-20.05239,-17.16743,3.660256,-0.5239065,-1.29466,3
15749,-18.87576,-2.973417,5.33933,-2.580863,-1.879116,-0.6802093,3
15750,-18.71552,-1.890103,14.47069,-4.593958,0.3106801,0.5201881,3
15751,9.811391,38.9,-0.4845768,-5.212979,4.536842,2.066667,3
15752,8.834283,38.68764,-2.515613,-0.4704595,4.595121,0.5448477,3
15753,23.16516,-7.151406,7.558779,-3.411248,3.250166,1.202896,3
15754,7.584626,1.537946,9.818511,-3.587742,0.9185479,0.4613795,3
15755,-4.238778,15.87241,14.8411,-3.369268,-0.8289037,-0.8216701,3
15756,-3.356338,11.8343,13.32406,-2.664113,-1.564805,-0.4509814,3
15757,-2.117514,6.890589,9.3711,-1.840853,-1.357012,-0.288812,3
15758,-0.5797892,11.43772,7.187799,-1.576834,-0.5752853,0.2813842,3
15759,0.518652,9.351742,6.781712,-1.303635,0.1743781,0.04830072,3
15760,4.012078,9.601013,5.091525,-1.128222,0.2413482,0.1369906,3
15761,3.695521,9.087014,3.96569,-0.9765417,-1.392148,-0.1837995,3
15762,-2.231104,8.517311,4.126922,-0.9210085,-2.168071,-0.3097332,3
15763,-3.82832,8.80208,3.91712,-0.9766952,-1.346025,-0.04407391,3
15764,-0.9964355,9.22655,3.865939,-1.017719,-0.5721433,0.1345529,3
15765,2.701784,8.981348,2.93724,-1.048991,-0.9308439,0.1040827,3
15766,1.215707,8.689749,2.186016,-1.152742,-1.358875,0.0368144,3
15767,-1.57019,9.215768,0.9063851,-1.339148,-1.32954,0.1932464,3
15768,-0.3083835,10.22788,1.039408,-1.592658,-0.9288688,0.3890936,3
15769,1.885411,11.73942,0.7700217,-2.105539,-0.6389175,0.6559617,3
15770,1.692054,10.51455,0.7895533,-2.360941,-0.6146891,0.8820961,3
15771,3.24,13.97735,-1.475136,-2.988747,-0.9337867,1.169634,3
15772,2.412112,16.06711,-2.677474,-3.356468,-1.379836,0.9716699,3
15773,2.539538,19.72107,-2.52092,-3.832428,-2.172513,0.8814313,3
15774,1.124684,19.37774,2.79088,-4.287924,-3.260153,0.5181421,3
15775,-13.80254,19.00651,17.21217,-4.072195,-2.539765,1.02631,3
15776,-7.716855,14.96786,14.91561,-3.228509,0.4030669,1.219503,3
15777,8.338327,6.386004,17.94618,-2.277093,2.188746,0.3201713,3
15778,11.08661,10.64184,12.06683,-1.948552,2.007689,-0.04561949,3
15779,0.9948222,10.08591,10.7803,0.334264,0.1709041,-0.7658072,3
15780,-3.961423,4.31003,12.00839,1.569232,0.7533027,-1.049532,3
15781,-0.1323413,2.158971,10.99523,2.965771,2.261245,-0.8142719,3
15782,1.515082,1.938037,11.00815,4.086776,3.08855,-0.7655597,3
15783,4.226551,0.7089212,10.50243,5.418385,3.215783,-0.6357558,3
15784,6.122786,-0.05847218,11.09752,6.034315,2.965567,-0.4600001,3
15785,5.512946,-0.5496713,12.44014,7.051186,2.062885,-0.3586023,3
15786,3.523515,0.0842011,14.03399,7.757866,1.620118,-0.327141,3
15787,2.897594,3.547771,19.38564,8.84226,1.945109,-0.147534,3
15788,5.63491,4.322987,13.61557,8.936975,2.260076,-0.0005028732,3
15789,2.892338,10.28744,10.62306,7.953469,1.468311,0.06287788,3
15790,13.9803,1.264597,-1.761785,6.309807,1.596215,-0.4177312,3
15791,-0.4188894,-28.26691,-18.05058,0.524323,-3.528851,-1.182767,3
15792,-23.64014,-2.966699,9.375178,-2.864003,-3.105872,-0.7354737,3
15793,4.858926,33.72044,3.272746,-5.510902,1.858051,1.427154,3
15794,9.00928,38.80009,-9.497614,-1.930404,3.25755,0.3933166,3
15795,0.3807443,-13.73832,6.549899,-2.650302,2.649441,1.069923,3
15796,4.936062,-8.698153,15.39515,-3.805903,2.568681,1.283557,3
15797,7.093078,10.98278,11.48513,-3.079971,1.004682,-0.2758016,3
15798,0.7599035,15.30384,14.17141,-2.527994,-0.8430567,-0.5299522,3
15799,-0.1852692,6.781256,9.994828,-1.808207,-1.296237,-0.5041646,3
15800,-1.681265,9.838645,8.03728,-1.671547,-1.313057,-0.1865159,3
15801,-2.797843,9.387848,6.996201,-1.228425,-0.4431378,0.1329917,3
15802,-0.242728,9.308172,6.255938,-1.033527,0.3363404,0.08882755,3
15803,6.333251,8.768838,4.126971,-0.8662025,-0.06341657,0.05449645,3
15804,4.824419,9.589981,3.09091,-0.8462352,-1.400803,-0.2342927,3
15805,-2.526504,8.442171,3.205849,-0.882397,-2.172331,-0.3045141,3
15806,-5.159282,8.865635,3.494033,-0.9823706,-1.437867,-0.06688478,3
15807,0.1056413,9.131119,2.175034,-1.113097,-0.5845988,0.1381276,3
15808,2.208946,8.588842,1.47805,-1.206404,-0.8395028,0.09779221,3
15809,-2.534992,8.033225,2.178296,-1.355292,-1.066082,0.1100723,3
15810,-2.083556,9.239029,1.191455,-1.493577,-0.6911646,0.2679678,3
15811,0.4808361,10.83878,0.2110913,-1.888742,-0.3649529,0.4695545,3
15812,2.354374,11.85,-0.03654516,-2.280821,-0.4643764,0.5422146,3
15813,3.762384,12.44553,0.3974953,-2.86546,-0.5663637,0.9007099,3
15814,4.97968,13.77077,0.06850955,-3.317886,-0.7327443,0.9831965,3
15815,3.938927,16.58691,-1.303694,-3.907521,-1.680451,0.7732036,3
15816,10.90035,21.57948,-3.621424,-4.130721,-2.233563,0.5473289,3
15817,-6.077334,19.81515,10.19468,-4.329807,-4.889176,-0.3954121,3
15818,-21.65271,17.45161,19.23767,-4.195403,-4.753842,0.3213405,3
15819,-5.882949,12.89137,15.09963,-2.616555,1.263196,1.202716,3
15820,5.030025,7.593084,17.47122,-1.755023,2.560897,0.4014226,3
15821,13.23005,10.83054,10.46264,-1.137707,1.22211,-0.1858452,3
15822,0.9614739,9.241558,10.91868,0.6058359,-0.2331573,-0.6906112,3
15823,-2.35429,3.606623,11.34231,2.550428,0.353037,-1.116589,3
15824,-1.008922,1.405601,10.41456,3.537693,1.23846,-0.826429,3
15825,1.833604,0.470477,9.70061,4.965977,2.257264,-0.5845302,3
15826,1.620711,-0.4295084,10.57508,5.6098,2.351346,-0.5895994,3
15827,2.457597,-0.3229389,12.09488,6.712951,2.595442,-0.2811296,3
15828,3.454858,-0.2863842,13.25491,7.476566,2.751624,-0.0743804,3
15829,5.275257,0.4995342,17.36079,8.409142,2.626946,0.1403882,3
15830,8.400523,3.788441,17.54786,9.01881,2.491747,0.2896973,3
15831,6.184268,9.425378,11.33674,8.710056,0.9936335,0.3078012,3
15832,1.918629,10.71284,13.30427,7.923049,-0.1184022,-0.2230849,3
15833,9.053349,-18.83419,-5.476822,3.517547,-1.699875,-1.644348,3
15834,-7.723471,-27.99551,-16.80769,-1.271031,-2.987084,-1.011735,3
15835,-19.37156,-2.422477,11.92122,-4.780484,-0.6201242,0.07956142,3
15836,4.408106,38.89561,-6.059572,-4.835677,2.36351,1.028815,3
15837,2.021907,-9.291644,8.419097,-1.652741,2.967962,0.3740709,3
15838,16.41339,3.858334,17.06125,-4.161592,3.154427,1.57704,3
15839,9.991291,5.031556,15.01004,-3.317311,2.207687,0.3864391,3
15840,3.417377,12.47774,14.81766,-3.146573,0.4276253,-0.3329869,3
15841,4.194019,10.93855,12.676,-2.207831,-0.8676892,-0.6763918,3
15842,3.824934,6.48282,9.208752,-1.770126,-1.82116,-0.7231373,3
15843,-5.180526,10.66723,7.525776,-1.307329,-1.826624,0.0005212492,3
15844,-6.343308,8.158725,7.112052,-1.090084,-0.6231923,-0.1504265,3
15845,2.719665,9.900229,5.335838,-0.9431285,0.5384568,0.1366667,3
15846,7.414362,9.855609,4.001445,-0.8399907,-0.2726261,-0.008447129,3
15847,0.9950594,8.325134,3.830709,-0.7424885,-2.239918,-0.406514,3
15848,-5.039076,8.146639,4.021849,-0.7871364,-2.273036,-0.2875567,3
15849,-3.387608,8.729858,2.568188,-0.9342252,-0.9622075,0.04767166,3
15850,1.957721,9.900852,-0.04378661,-1.106733,-0.9129282,0.07327969,3
15851,-4.835507,6.579402,0.5024791,-1.171144,-1.339546,0.07134336,3
15852,-4.680248,8.245863,1.956233,-1.503894,-0.419301,0.3842663,3
15853,2.341046,11.14267,2.582149,-1.762472,0.1118096,0.5665151,3
15854,4.237778,11.72054,1.093261,-2.075174,-0.3470993,0.5809587,3
15855,1.064047,11.90219,0.872075,-2.52621,-0.478832,0.9506666,3
15856,3.30061,14.11851,0.2768559,-2.907964,-0.4486075,1.177585,3
15857,2.756493,14.4845,-2.832164,-3.468076,-1.254433,0.9790961,3
15858,0.5335865,18.51799,-1.241339,-3.860675,-1.947303,0.9591265,3
15859,5.348366,23.41542,-2.340035,-4.417261,-3.624999,0.2991316,3
15860,-16.6215,18.63322,17.46725,-4.258248,-4.552278,0.4477957,3
15861,-13.65753,17.73764,15.42707,-3.110762,0.2032573,1.277354,3
15862,-0.9424387,9.494455,16.13959,-1.96215,2.337893,0.7800692,3
15863,14.45884,8.743667,14.77935,-1.6438,2.431476,0.05392814,3
15864,6.638692,12.09341,10.57941,-0.5402512,0.6894299,-0.1553028,3
15865,-4.188827,4.794733,12.9836,1.746085,0.1639653,-0.8548004,3
15866,-3.836146,3.407445,12.17024,3.020233,1.407481,-0.7238738,3
15867,0.2395889,0.6196083,11.46319,4.530089,2.841796,-0.5136786,3
15868,2.979209,0.07240498,10.8534,5.29175,3.059778,-0.455334,3
15869,5.705763,0.07512277,11.15562,6.415959,2.688326,-0.3835652,3
15870,5.831926,-1.125963,11.92624,7.197813,2.014391,-0.4311021,3
15871,4.100187,0.7446058,14.03464,8.110527,1.469184,-0.4634036,3
15872,3.021102,3.40229,18.99966,8.685964,1.358897,-0.5204769,3
15873,6.505302,3.399797,12.99286,8.84681,1.699526,-0.4396636,3
15874,2.933851,7.755845,9.128581,7.806903,0.8458633,-0.370679,3
15875,10.80105,-6.174167,2.97523,4.922839,0.8150781,-1.072207,3
15876,3.790279,-19.98271,-12.05191,2.235421,-1.019876,-1.204787,3
15877,-15.89034,-4.709801,6.464254,-3.303546,-1.505289,-0.4877652,3
15878,-13.02444,-3.143677,14.93493,-5.370436,1.279496,1.193979,3
15879,13.27794,38.84899,-5.858044,-1.011378,3.179658,0.3757429,3
15880,2.187524,-8.58101,0.5837858,0.8769072,1.888618,-0.7194254,3
15881,16.42316,7.132904,11.61787,-3.171553,1.877956,1.14781,3
15882,5.172567,1.037029,9.855491,-3.211778,1.895421,0.4241026,3
15883,0.625938,17.93728,15.82059,-2.993263,0.09527754,-0.1886379,3
15884,3.662183,7.484234,11.45463,-2.154189,-0.8194148,-0.6996351,3
15885,2.714375,9.239038,8.407799,-1.660577,-2.25986,-0.3110799,3
15886,-3.035555,11.84287,6.745113,-1.25971,-2.047996,-0.2495694,3
15887,-4.950755,7.872722,6.7762,-1.115432,-0.2301719,-0.0250808,3
15888,0.1885663,9.199947,5.756844,-0.9880746,0.3120735,0.05159258,3
15889,7.376702,9.925008,3.504333,-0.8486568,-0.9259686,-0.1756667,3
15890,2.471031,9.078509,3.955476,-0.748791,-2.524206,-0.463286,3
15891,-6.023643,8.691175,3.780524,-0.8302964,-1.907112,-0.1008615,3
15892,-1.329497,9.071546,0.9309156,-0.9410753,-1.185121,0.03213964,3
15893,-1.593279,7.894089,-1.809144,-1.19856,-1.314376,0.07162209,3
15894,-5.992677,7.704762,-1.052085,-1.41533,-1.128905,0.2409166,3
15895,-1.122173,10.10476,0.7383394,-1.93833,-0.02033935,0.5903087,3
15896,1.853781,9.468756,1.336062,-2.176424,-0.1807563,0.5666371,3
15897,3.003871,12.03547,1.553976,-2.568913,-0.6997372,0.6765193,3
15898,1.030513,10.72679,0.1530886,-2.869403,-0.567033,0.9698503,3
15899,4.366041,12.9101,-2.594754,-3.512927,-0.5270133,1.165305,3
15900,5.891408,14.13373,-1.90927,-4.070122,-0.9898125,0.8790703,0
15901,10.51434,26.0987,-2.086556,-4.597689,-3.182741,0.1690146,0
15902,2.105257,21.19904,7.029355,-4.259825,-4.863434,-0.1794881,0
15903,-17.1886,19.79365,17.72397,-3.817463,-3.275225,0.5660769,0
15904,-13.56092,16.5246,17.5516,-2.392583,0.4097491,0.7561846,0
15905,7.337648,6.194308,18.05745,-1.405837,2.48737,-0.0002083247,0
15906,9.313421,9.821031,12.45321,-0.7581453,1.210369,-0.1378382,0
15907,-3.951143,8.11553,13.27753,1.703311,0.6294668,-0.5328096,0
15908,-4.880003,3.559441,12.89236,2.962352,1.705451,-0.342621,0
15909,-1.370811,-0.1321997,12.23865,4.385968,3.269939,0.08798321,0
15910,1.769507,0.03710814,11.70369,5.186987,3.541917,0.1896511,0
15911,3.735922,-0.857633,12.12789,6.373847,3.306935,0.3379061,0
15912,6.692748,-0.730629,11.0812,7.093341,2.770602,0.4459026,0
15913,5.99012,0.4401571,16.2012,8.027119,1.840542,0.1081005,0
15914,6.204851,1.971152,18.12278,8.755443,1.421363,-0.08026678,0
15915,6.601036,-1.424461,13.03347,8.210548,0.892375,-0.3272338,0
15916,1.672342,7.351211,10.91641,7.706442,0.1297812,-0.4006888,0
15917,5.937238,3.212304,3.299395,5.828491,0.2280831,-1.156223,0
15918,6.244661,-18.63807,-13.87941,1.783388,-2.1354,-1.230771,0
15919,-16.45276,-6.904451,4.172448,-3.627438,-1.81864,-0.4872952,0
15920,-19.27087,-2.694198,15.83881,-5.083412,0.7864359,0.9757526,0
15921,6.813972,25.60744,9.02548,-5.253787,5.485356,2.254683,0
15922,15.27827,29.43605,-8.992691,2.342016,3.669687,-0.02549516,0
15923,16.70314,-10.30457,5.41279,-2.911276,1.477596,1.614674,0
15924,4.908364,-0.2639438,8.429831,-2.889788,0.9647919,-0.1488563,0
15925,-7.560883,20.51636,15.12671,-3.186748,-0.6112418,-0.4745501,0
15926,-1.756118,13.6415,14.02387,-2.084957,-1.123437,-0.5861512,0
15927,3.920892,8.980298,5.861761,-1.75335,-1.559189,0.287634,0
15928,-6.269666,8.350637,6.80547,-1.487145,-1.165602,-0.003063941,0
15929,-1.007643,10.36375,6.270001,-1.333592,0.8065277,0.2173565,0
15930,11.25769,9.031677,3.645511,-1.212054,-0.4090166,-0.2031167,0
15931,-0.4287603,8.235726,4.151256,-1.098698,-2.238215,-0.333905,0
15932,-5.304725,8.663344,4.740392,-1.150374,-1.603821,-0.2015981,0
15933,-1.34174,9.014196,4.625148,-1.167494,-0.4688676,0.0159798,0
15934,1.014115,9.393851,3.973381,-1.197961,-0.4825205,0.02741089,0
15935,3.003236,9.060115,2.292466,-1.289587,-1.26911,-0.09754325,0
15936,-2.448292,8.997277,1.823231,-1.376652,-1.352515,-0.03412561,0
15937,-0.1483298,9.247422,0.6922152,-1.657179,-0.4126438,0.3352838,0
15938,1.807657,9.326554,0.8209953,-1.884342,-0.2187764,0.4332558,0
15939,0.1870848,11.02307,-0.7582712,-2.485064,-0.6610008,0.5324481,0
15940,-1.639176,9.601469,-1.374288,-2.655134,-0.656747,0.6194099,0
15941,2.508616,12.22382,-1.664213,-3.567523,-0.2233441,1.038324,0
15942,7.150869,15.62215,-1.149069,-3.940711,-0.3798516,0.8444436,0
15943,8.321522,24.06885,0.9241503,-4.589188,-2.875643,0.06765124,0
15944,-10.99467,15.58923,17.73195,-4.234332,-4.652146,-0.257862,0
15945,-9.962069,17.85025,16.59096,-3.760582,-2.498479,0.544456,0
15946,-4.639693,14.33971,15.72997,-2.260277,0.4487816,0.421168,0
15947,7.127478,1.966857,18.24836,-0.9402721,1.887423,-0.09978332,0
15948,5.857319,9.611857,9.38228,-0.8873433,1.659419,-0.06837645,0
15949,-0.9710569,8.287356,10.95972,1.586891,0.5641883,-0.7834129,0
15950,-1.672274,1.07142,9.72933,2.755318,1.176088,-0.9335857,0
15951,1.813549,0.3655524,9.368408,3.971933,2.393881,-0.5582655,0
15952,2.879049,-0.09870299,9.53098,4.799133,2.642045,-0.553412,0
15953,4.15379,0.5372576,9.919755,5.801248,2.304158,-0.4480855,0
15954,3.955947,0.6978101,11.46689,6.371189,2.004441,-0.4040049,0
15955,2.527217,2.29256,13.91644,7.314588,1.495382,-0.1727196,0
15956,1.103693,4.569427,18.6519,8.108327,1.411488,-0.04902527,0
15957,7.60024,5.758474,10.76465,8.122904,1.464194,0.2652017,0
15958,4.445687,12.46658,10.96121,7.440727,0.5621266,0.3095754,0
15959,16.57179,-6.239184,-2.493356,5.302817,-0.4573818,-1.227782,0
15960,-6.048217,-12.96385,-6.257711,1.925695,-3.653339,-1.914114,0
15961,-25.82405,-1.739564,8.757921,-3.21155,-2.725247,-0.6960551,0
15962,-0.435422,34.92233,6.454931,-4.338932,0.7805823,0.7350781,0
15963,12.68578,5.560882,1.923744,0.164529,4.48601,0.02454497,0
15964,22.06135,0.3676503,7.322076,-2.917814,4.696357,1.846706,0
15965,10.25951,2.367392,9.342627,-3.044333,0.6910068,0.3991099,0
15966,-10.71872,13.25068,15.3388,-3.181071,-0.9116548,-0.2357217,0
15967,1.763898,12.80262,12.2146,-2.786427,-0.8108937,-0.3941342,0
15968,3.943515,6.627007,9.177767,-1.905787,-1.198683,-0.09154468,0
